SHOT_XG_AT_PHASE_SECOND_BALL,name,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_AT_PHASE_SECOND_BALL,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_FBR,current_team,DEF_PXT_PASS,REVERSE_PLAY_ADDED_OPPONENTS_FROM_PITCH_POSITION_MIDDLE_THIRD,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_CENTER,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_OPPONENTS_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_HIGH_CROSS,SHOT_XG_AT_PHASE_IN_POSSESSION,step,BYPASSED_DEFENDERS_RECEIVING_TO_PITCH_POSITION_MIDDLE_THIRD,POSTSHOT_XG,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,REVERSE_PLAY_NUMBER_FROM_PITCH_POSITION_FINAL_THIRD,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,current_season,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS,current_median,origin_team,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_RIGHT_WING,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_IN_LANE_CENTER,BYPASSED_DEFENDERS_RECEIVING_BY_ACTION_HOLD_UP_PLAY,direction,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_BY_ACTION_HEADER,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_OPPONENT_BOX,BYPASSED_OPPONENTS_RECEIVING_TO_LANE_LEFT_WING,WON_GROUND_DUELS_AT_PHASE_OUT_OF_POSSESSION,BYPASSED_DEFENDERS_RECEIVING_FROM_PACKING_ZONE_CB,PRE_ASSISTS,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CM,status,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_AVAILABILITY_IN_THE_BOX,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_THROW_IN,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_SET_PIECE,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OPPONENT_BOX,origin_comp,SHOT_XG_BY_ACTION_CLOSE_RANGE_SHOT,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_TO_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_OPPONENT_BOX,SHOT_AT_GOAL_NUMBER_CAUGHT,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_OPPONENT_PACKING_ZONE_WL,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_HOLD_UP_PLAY,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_SECOND_BALL,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_IN_POSSESSION,SHOT_XG_BY_ACTION_FREE_KICK,BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FINAL_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_PITCH_POSITION_OPPONENT_BOX,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_DEFENDERS_RECEIVING_AT_PHASE_SECOND_BALL,birthdate,BYPASSED_DEFENDERS_BY_ACTION_THROW_IN,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_BY_ACTION_HEADER,BYPASSED_OPPONENTS_RECEIVING_TO_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_BY_ACTION_SHORT_AERIAL_PASS,age,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_HEADER,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_BY_ACTION_CATCH,UNSUCCESSFUL_PASSES_BY_ACTION_HIGH_CROSS,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_RIGHT_HALF_SPACE,origin_median,LOST_GROUND_DUELS_IN_PACKING_ZONE_CM,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_FBR,BYPASSED_OPPONENTS_RECEIVING_NUMBER_TO_LANE_LEFT_HALF_SPACE,BYPASSED_DEFENDERS_RECEIVING_FROM_PITCH_POSITION_FINAL_THIRD,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_BY_ACTION_HEADER,BYPASSED_DEFENDERS_BY_ACTION_HEADER,PXT_SHOT_AT_PXT_PHASE_ATTACK,NEUTRAL_PASSES_BY_ACTION_THROW_IN,OFFENSIVE_TOUCHES_IN_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_LOOSE_BALL_REGAIN,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_CB,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_DUEL,WON_GROUND_DUELS_IN_PITCH_POSITION_FINAL_THIRD,BYPASSED_OPPONENTS_RECEIVING_BY_ACTION_LOOSE_BALL_REGAIN,BALL_LOSS_ADDED_OPPONENTS_FROM_PITCH_POSITION_FINAL_THIRD,current_comp,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_FBL,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_RECEIVING_TO_LANE_CENTER,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_AT_PHASE_SET_PIECE,REVERSE_PLAY_ADDED_OPPONENTS_DEFENDERS,playerId,BYPASSED_OPPONENTS_FROM_PITCH_POSITION_FINAL_THIRD,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_ADDED_TEAMMATES_IN_PITCH_POSITION_FINAL_THIRD,origin_matches,OPP_PXT_SHOT,BALL_WIN_REMOVED_OPPONENTS_IN_PITCH_POSITION_MIDDLE_THIRD,PXT_DRIBBLE_FAIL,BYPASSED_DEFENDERS_RECEIVING,SHOT_AT_GOAL_NUMBER_ON_TARGET,BALL_WIN_ADDED_TEAMMATES_IN_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_REMOVED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_PITCH_POSITION_FINAL_THIRD,current_matches,SHOT_XG_IN_PITCH_POSITION_FINAL_THIRD,SHOT_XG_BY_ACTION_MID_RANGE_SHOT,BYPASSED_OPPONENTS_BY_ACTION_THROW_IN,BALL_LOSS_ADDED_OPPONENTS_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,SHOT_XG_IN_LANE_RIGHT_HALF_SPACE,BYPASSED_OPPONENTS_RECEIVING_AT_PHASE_IN_POSSESSION,BYPASSED_OPPONENTS_RECEIVING_NUMBER_BY_ACTION_HEADER,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_SHORT_AERIAL_PASS,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_OPPONENT_BOX,BYPASSED_DEFENDERS_RECEIVING_FROM_LANE_RIGHT_WING,origin_season
,Jonas Lössl,,,,,,,,,,,,0.0,,,,,,,,,FC Midtjylland,,,,NONE,,,,,,,,1.0,,STAYED,,,,,superligaen,,,,,,,,,,,,,,,,1989-02-01,,,,,,37.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,72,,,,,,,,,,,,,,,,,,,,2023-2024
,Jonas Lössl,,,,,,,,,,,,0.0,,,,,,,,,FC Midtjylland,,,,NONE,,,,,,,,,,STAYED,,,,,superligaen,,,,,,,,,,,,,,,,1989-02-01,,,,,,37.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,72,,,-0.000654,,,,,,,,,,,,,,,,,2023-2024
,Jonas Lössl,,,,,,,,,,,,0.0,,,,,,,,,FC Midtjylland,,,,NONE,,,,,,,,,,STAYED,,,,,superligaen,,,,,,,,,,,,,,,,1989-02-01,,,,,,37.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,72,,,,,,,,,,,,,,,1.0,,,,,2023-2024
,Jonas Lössl,,,,,,,,,,,,0.0,,,,,,,,,FC Midtjylland,,,,NONE,,,,,,,,,,STAYED,,,,,superligaen,,,,,,,,,,,,,,,,1989-02-01,,,,,,37.0,,,,,0.6607162449999999,,,,,,,1.0,,,,,,,,,,,,,,,,,,253,,,,72,,,,,,,,,,,,,,,,,,,,2023-2024
,Marwin Hitz,,,,,,,,,,,,0.0,,,,,,,,,FC Basel 1893,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1987-09-18,,,,,,38.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,93,,,,,,,,,,,,,,,,,,,,2024-2025
,Marwin Hitz,,,,,,,,,,,,0.0,,,,,,,,,FC Basel 1893,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1987-09-18,,,,,,38.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,93,,,,,,,,,,,,,,,1.0,,,,,2024-2025
,Marwin Hitz,,,,,,,,,,,,0.0,,,,,,,,,FC Basel 1893,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,0.1,,,,,,,,1987-09-18,,,,,,38.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,93,,,,,,,,,,,,,,,,,,,,2024-2025
,Marwin Hitz,,,,,,,,,,,,0.0,,,,,,,,,FC Basel 1893,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1987-09-18,,,,,,38.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,1.0,,,,,,,377,,,,93,,,,,,,,,,,,,,,,,,,,2024-2025
,Marwin Hitz,,,,,,,,,,,,0.0,,,,,,,,,FC Basel 1893,,,,NONE,,,,,,,,1.0,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1987-09-18,,,,,,38.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,93,,,,,,,,,,,,,,,,,,,,2024-2025
,Marwin Hitz,,,,,,,,,,,,0.0,,,,,,,,,FC Basel 1893,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1987-09-18,,,,,,38.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,93,,,-0.000444,,,,,,,,,,,,,,,,,2024-2025
,Yann Sommer,,,,,,,,,,,,0.0,,,,,,,,,Inter Mailand,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,1988-12-17,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,91,,,,,,,,,,,,,,,,,,,,2023-2024
,Yann Sommer,,,,,,,,,,,,0.0,,,,,,,,,Inter Mailand,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,1988-12-17,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,91,,,,,,,,,,,,,,,1.0,,,,,2023-2024
,Yann Sommer,,,,,,,,,,,,0.0,,,,,,,,,Inter Mailand,,,,NONE,,,,,,,,1.0,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,1988-12-17,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,91,,,,,,,,,,,,,,,,,,,,2023-2024
,Yann Sommer,,,,,,,,,,,,0.0,,,,,,,,,Inter Mailand,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,1988-12-17,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,91,,3.0,,,,,,,,,,,,,,,3.0,,,2023-2024
,Yann Sommer,,,,,,,,,,,,0.0,,,,,,,,,Inter Mailand,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,1988-12-17,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,91,,,,,,,,,,,,3.0,,,,,,,,2023-2024
,Yann Sommer,,,,,,,,,,,,0.0,,,,,,,,,Inter Mailand,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,0.4,,,,,,,,,,1988-12-17,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,91,,,,,,,,,,,,,,,,,,,,2023-2024
,Yann Sommer,,,,,,,,,,,,0.0,,,,,,,,,Inter Mailand,,,,NONE,,,,,,,,,,STAYED,,1.0,,,serie_a,,,,,,,,,,,,,,,,1988-12-17,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,398,,,,91,,,,,,,,,,,,,,,,,,,,2023-2024
,Yann Sommer,,,,,,,,,,,,0.0,,,,,,,,,Inter Mailand,,,,NONE,,,,,,,,,,STAYED,,,,,serie_a,,,,,,,,,,,,,,,,1988-12-17,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,,1.0,,,,,,,398,,,,91,,,,,,,,,,,,,,,,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,1.2,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,1.0,,,,,,,,,,,,,,,444,,,,86,,,,,1.0,,,,,,,,,,,1.0,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,86,,,,,,,,,,,,,,,,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,0.7,,,,,,,STAYED,,,0.7,,bundesliga_1,,0.7,0.7,,,,,,,,4.2,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,0.7,,,0.7,0.7,,,,1.0,,,,,,,,,,,0.7,,,,444,,,,86,0.000732,,,0.7,,,,,,,,,,,,1.0,,,0.7,2023-2024
,Frederik Rönnow,,1.0,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,86,,,,,,,,,,,,,,,,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,86,,,,,,,,,,,,2.0,,,,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,0.6,,,,,,,STAYED,,,0.6,,bundesliga_1,,0.36,0.6,,,,,,,,3.6,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,0.36,,,0.6,0.36,,,,1.0,,,,,,,,,,,0.6,,,,444,,,,86,0.000732,,,0.6,,,,,,,,,,,,1.0,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,1.0,,,,,,,444,,,,86,,,,,,,,,,,,,,,,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,86,,,,,,,,,,,,1.6,,,,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,86,,,,,,,,,,,,,,,2.0,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,0.5,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,86,,,,,,,,,,,,,,,,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,86,,,,,,,,,,,,,,,1.0,,,,,2023-2024
,Frederik Rönnow,,,,,,,,,,,,0.0,,,,,,,,,1. FC Union Berlin,,,,NONE,,,,,,,,,,STAYED,,,,,bundesliga_1,,,,,,,,,,,,,,,,1992-08-04,,,,,,33.0,,,,,0.82647051,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,86,,,,,,,,,,,,,,,,,1.9,,,2023-2024
,Patrik Carlgren,,,FC Nantes,,,,,,,,,0.1105047700000001,,,,,,2024-2025,,0.7712210150000001,Randers FC,,,,UP,,,,,,,,,,PLAYS,,,,,superligaen,,,,,,,,,,,,,,,,1992-01-08,,,,,,34.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,ligue1,,,,,,,,507,,,,32,,,,,,,,,5.0,,,,,,,,,,,2021-2022
,Patrik Carlgren,,,FC Nantes,,,,,,,,,0.1105047700000001,,,,,,2024-2025,,0.7712210150000001,Randers FC,,,,UP,,,,,,1.0,,,,PLAYS,,,,,superligaen,,,,,,,,,,,,,,,,1992-01-08,,,,,,34.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,ligue1,,,,,,,,507,,,,32,,,,,,,,,5.0,,,,,,,,,,,2021-2022
,Patrik Carlgren,,,FC Nantes,,,,,,,,,0.1105047700000001,,,,,,2024-2025,,0.7712210150000001,Randers FC,,,,UP,,,,,,,,,,PLAYS,,,,,superligaen,,,,,,,,,,,,,,,,1992-01-08,,,,,,34.0,3.4,,,,0.6607162449999999,,,,,,,,,,,,,,,,,ligue1,,,,,,,,507,,,,32,,,,,,,,,5.0,,,,,,,,,,,2021-2022
,Patrik Carlgren,,1.0,FC Nantes,,,,,,0.8,,,0.1105047700000001,,,,,,2024-2025,,0.7712210150000001,Randers FC,,,,UP,,,,0.8,,,,,,PLAYS,,,,,superligaen,0.12794,,,,,,,,,,,,,,,1992-01-08,,,,,,34.0,,,,,0.6607162449999999,,,,,,,,-0.030098,,,0.8,,,,,,ligue1,,,,,,,,507,,,,32,,,,,,,,,5.0,,,,,,,,,,,2021-2022
,Patrik Carlgren,,,FC Nantes,,,,,,,,,0.1105047700000001,,,,,,2024-2025,,0.7712210150000001,Randers FC,,,,UP,,,,,,,,,,PLAYS,,,,,superligaen,,,,,,,,1.8,,,,,,,,1992-01-08,,,,,,34.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,ligue1,,,,,,,,507,,,,32,,,,,,,,,5.0,,,,,,,,,,,2021-2022
,Patrik Carlgren,,1.0,FC Nantes,,,,,,,,,0.1105047700000001,,,,,,2024-2025,,0.7712210150000001,Randers FC,,,,UP,,,,,,,,,,PLAYS,,,,,superligaen,,,,,,,,,,,,,,,,1992-01-08,,,,,,34.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,ligue1,,,,,,,,507,,,,32,,,,,,,,,5.0,,,,,,,,,,,2021-2022
,Patrik Carlgren,,,FC Nantes,,,,,,,,,0.1105047700000001,,,,,,2024-2025,,0.7712210150000001,Randers FC,,,,UP,,,,,,,,,,PLAYS,,,,,superligaen,,,,,,,,,,,,,,,,1992-01-08,,,,,,34.0,1.6,,,,0.6607162449999999,,,,,,,0.4,,,,,,,,,,ligue1,,,,,,,,507,,,,32,,,,,,,,,5.0,,,,,,,,,,,2021-2022
,Patrik Carlgren,,,FC Nantes,,,,,,,,,0.1105047700000001,,,,,,2024-2025,,0.7712210150000001,Randers FC,,,,UP,,,,,,,,,,PLAYS,,,,,superligaen,,,,,,,,,,,,,,,,1992-01-08,0.3,,,,,34.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,ligue1,,,,,,,,507,,,,32,,,,,,,,,5.0,,,1.5,,,,,,,,2021-2022
,Stefanos Kapino,,,,,,,,,,,,0.0,,,,,,,,,FC Winterthur,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1994-03-18,,,,,,31.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,59,,,,,,,,,,,,,,,,,,,,2024-2025
,Stefanos Kapino,,,,,,,,,,,,0.0,,,,,,,,,FC Winterthur,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1994-03-18,,,,,,31.0,,,,,0.6643794000000001,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,512,,,,59,,,,,,,,,,,,,,,1.0,,,,,2024-2025
,Stefanos Kapino,,,,,,,,,,,,0.0,,,,,,,,,FC Winterthur,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1994-03-18,,,,,,31.0,,,,,0.6643794000000001,,,,1.0,,,,,,,,,,,,,,,,,,,,,512,,,,59,,,,,,,,,,,,,,,0.7,,,,,2024-2025
,Stefanos Kapino,,,,,,,,,,,,0.0,,,,,,,,,FC Winterthur,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1994-03-18,,,,,,31.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,512,3.0,,,59,,,,,,,,,,,,3.0,,,,,,,,2024-2025
,Stefanos Kapino,,1.0,,,,,,,,,,0.0,,,,,,,,,FC Winterthur,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1994-03-18,,,,,,31.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,59,,,,,,,,,,,,,,,,,,,,2024-2025
,Stefanos Kapino,,,,,,,,,,,,0.0,,,,,,,,,FC Winterthur,,,,NONE,,,,,,,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1994-03-18,,,,,,31.0,,,,,0.6643794000000001,,,,,,,1.0,,,,,,,,,,,,,,,,,,512,,,,59,,,,,,,,,,,,,,,,,,,,2024-2025
,Stefanos Kapino,,,,-0.358677,,,,,,,,0.0,,,,,,,,,FC Winterthur,,,,NONE,,,,,,1.0,,,,STAYED,,,,,super_league_switzerland,,,,,,,,,,,,,,,,1994-03-18,,,,,,31.0,,,,,0.6643794000000001,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,59,,,,,,,,,,,,,,,,,,,,2024-2025
,Etrit Berisha,,,BK Häcken,,,,,,,,,-0.2404604349999999,,,,,,2025,,0.579539565,FC Empoli,,,,DOWN,,,,,,,,,,DROPPED,,,,,serie_a,,,,,,,,,,,,,,,,1989-03-10,,,,,,37.0,,,,,0.82,,,,,,,,,,,,,,,,,allsvenskan,,,,,,,,536,,,,14,,,,,,,,,21.0,,,,,,,,,,,2023-2024
,Jacob Rinne,,,Djurgårdens IF,,,,,,,,,-0.0811766799999998,,,,,,2024,,0.579539565,Aalborg BK,,,,DOWN,,,,,,,,,,DROPPED,,,,,superligaen,,,,,,,,,,,,,,,,1993-06-20,,,,,,32.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,allsvenskan,,,,,,,,607,,,,32,,,,,,,,,8.0,,,,,,,,,,,2021-2022
,Jacob Rinne,,,Djurgårdens IF,,,,,,,,,-0.0811766799999998,,,,,,2024,,0.579539565,Aalborg BK,,,,DOWN,,,,,,,,,,DROPPED,,,,,superligaen,,,,,,,,,,,,,,,,1993-06-20,,,,,,32.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,allsvenskan,,,,,,,,607,,,,32,,,,,,,,,8.0,,,,,,0.9,,,,,2021-2022
,Jacob Rinne,,,Djurgårdens IF,,,,,,,,,-0.0811766799999998,,,,,,2024,,0.579539565,Aalborg BK,,,,DOWN,,,,,,,,,,DROPPED,,,,,superligaen,,,,,,,,,,,,,,,,1993-06-20,,,,,,32.0,,,,,0.6607162449999999,,,,1.0,,,2.9,,,,,,,,,,allsvenskan,1.0,,,,,,,607,,,,32,,,,,,,,,8.0,,,,,,1.0,,,,,2021-2022
,Jacob Rinne,,,Djurgårdens IF,,,,,,,,,-0.0811766799999998,,,,,,2024,,0.579539565,Aalborg BK,,,,DOWN,,,,,,,,,,DROPPED,,,,,superligaen,,,,,,,,,,,,,,,,1993-06-20,,,,,,32.0,,,,,0.6607162449999999,,,,,,,0.4,,,,,,,,,,allsvenskan,,,,,,,,607,,,,32,,,,,,,,,8.0,,,,,,,,,,,2021-2022
,Jacob Rinne,,,Djurgårdens IF,,,,,,,,,-0.0811766799999998,,,,,,2024,,0.579539565,Aalborg BK,,,,DOWN,,,,,,,,,,DROPPED,,,,,superligaen,,,,,,0.9,,,,,,,1.0,,,1993-06-20,,,,,,32.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,3.0,allsvenskan,,,,,,,,607,,,,32,,,,,,,,,8.0,,,,,,,,,,,2021-2022
,Jacob Rinne,,,Djurgårdens IF,,,,,,,,,-0.0811766799999998,,,,,,2024,,0.579539565,Aalborg BK,,,,DOWN,,,,,,1.0,,,,DROPPED,,,,,superligaen,,,,,,,,,,,,,,,,1993-06-20,,,,,,32.0,,,,,0.6607162449999999,,,,,,,,,,,,,,,,,allsvenskan,,,,,,,,607,,,,32,,,,,,,,,8.0,,,,,,,,,,,2021-2022
